Review,Rating
"We have had a window table reserved for you . This way , please .",neutral
Do you have enough money ?,neutral
How about the Mongolian hot pot ?,neutral
"Oh , why didn't you say so then ? But I still think we've made a good buy .",positive
"Well , honey . Turn off the light , lie down and go to sleep .",neutral
What kind of bread do we have ?,neutral
You're welcome .,positive
Great ! I'll arrange a viewing after work tomorrow afternoon . Could you tell me the detailed address ?,positive
We can take a bus there .,neutral
What's the matter ?,neutral
"Oh , is that so ? Well , then . Let me show you something she might like . It's on our back lot .",neutral
Where ’ s what wagon ?,neutral
"If I were you , I would not put crime in their doing these thing . We should encourage our children to do what they like , so long as they are not far off track .",neutral
"No , I don't like that place.Why don't we try the garage Martin recommended ?",neutral
"Sorry , you can only pay cash .",negative
"So click here , then up to the top .",neutral
"Hello , is that Mason's builders ?",neutral
May I buy a ticket here at the station ?,neutral
"Yeah , I called and they said they'd send someone over .",neutral
"You made a good choice , then ?",neutral
Don't you think I can save some bus fares since it ’ s easy to go anywhere from here and it ’ s near the place where I work ?,neutral
"Mmm , I like it . How much is it ?",neutral
May I have a look at this ?,neutral
"Oh , Sam ! Is this your dog ?",neutral
Why not ?,neutral
Get out of it ! It wasn't as good as you think .,negative
Sounds good .,positive
Do you need a hand with that ?,neutral
Sure . Are you wearing any make-up ?,neutral
Black coffee is fine .,neutral
"Good morning . Could you tell me the times of trains to London , please ?",neutral
"In that case , eight o'clock is fine .",neutral
I see . Is this yours ?,neutral
This house is not looking all that great from here,neutral
I'd be glad to . What is it ?,neutral
"I really want to go to China for vacation , but I can't find a cheap plane ticket .",neutral
See you later .,neutral
It fits fine . I ’ ll take it . How much is it ?,neutral
"We have white toast , whole wheat toast and rye toast .",neutral
Do you think I could borrow the car ? I ’ m going to a concert tonight .,neutral
"Hello , is this apartment management ?",neutral
"Can I help you , Madam ?",neutral
"Well sir , I believe your fifth anniversary is a great time to propose !",positive
Shrimp salad . And what kind of pie do you have ?,neutral
Don't you think it's a bit bright ?,neutral
Beautifully done .,positive
"Actually , I was thinking of something a little more exotic . I don't want a common pet like a dog or a cat .",neutral
So what do you think of the American fast food culture ?,neutral
Come on ! In the two hours we've been here you haven't sung even one song !,negative
"Oh , I see.How about the color ?",neutral
Oh no .,neutral
Certainly.Here you are.They ' re the very latest fashion .,positive
Is our destination the amusement park ?,neutral
That would be my pleasure . I'll wrap the perfume up in the gift box for you too .,positive
"Yes , that sounds wonderful .",neutral
Don't do that . You are asking for trouble .,neutral
"As far as the language is concerned , it's worth reading .",neutral
What ? I sent you three or four messages !,positive
Really ? What time do you go to work ?,neutral
"Yes , thank you .",positive
Did you promise me to get the bread ?,neutral
Are the rooms nice and bright ?,neutral
"Honey , it's good if you spend money to buy more books . But $ 100 dollars a week is enough for you already .",neutral
"Yes , sir . How would you like to pay the bill , sir ?",neutral
What about guessing games ?,neutral
Okay . What day would you want your home phone cancelled ?,neutral
"You are what you eat , and a healthy diet creates a body resistant to disease .",neutral
Fine by me . Do you know how to read this kind of contract ?,neutral
"Here it is . But , what for ? We're already in .",neutral
What about Rubella and Mumps ?,neutral
Not at all . You can ask the policeman over there .,positive
"No , enough .",neutral
"Well sir , I believe your fifth anniversary is a great time to propose !",positive
Maybe I shouldn't have put it here . Someone was bound to bump it eventually .,neutral
Great . Here's my Visa Credit Card .,positive
Speaking .,neutral
Yes ? How can I help you ?,neutral
"Oh , dear . It won't get there for New Year's Day if I send it by surface mail . How much will it cost if I send it by air ?",neutral
"No , I haven ’ t .",neutral
What's your name ?,neutral
What can I do for you today ?,neutral
It's the Automatic Teller Machine .,neutral
Turn on the shower .,neutral
A gas station . My car ran out of gas two blocks back .,neutral
Are you sure ?,neutral
Are you in a hurry ?,neutral
"Hey , I play basketball with a bunch of friends twice a week . It's great exercise and it's fun too . Why don't you come out and play with us ?",neutral
Can you give me a hand with the dishes ?,neutral
What should I do ?,neutral
"Yes , I would , as long as it's good quality .",neutral
It's still very far away .,neutral
I didn't think of it.Thank you.And I do apologize for being late .,negative
"I'm sorry , but our university computer center only sells Macintosh equipment .",negative
"Well , let's see.Why don't we go dancing for a change ? We haven't done that for a long time .",neutral
I promise I'll pay you back as soon as we get home .,neutral
I'm looking for a citizen for my wife's birthday .,neutral
May I have his office phone number please ?,neutral
Enjoy your food ! Bye !,positive
Thank you . Your cash back is $ 13 . Pull into a parking space . And we'll bring out your fries in two minutes .,positive
"Air mail , please .",neutral
Is the restaurant on the right or on the left hand side of the road ?,neutral
"Yes . But he doesn't care . I really wouldn't want to move , but I simply can ’ t stand him .",neutral
"I'd like to order breakfast , please .",neutral
"Yes , I've already done that , and they said they'd look for it . But we're leaving soon and I need my visa and identity cards badly .",neutral
Show me the one made of plastic .,neutral
It will be fine .,neutral
Is there anything I can do for you ?,neutral
Sure . I'll be back in a minute .,positive
Pardon me ?,neutral
I'm afraid we have no more sole .,neutral
"Well , because I like you ... ninety bucks .",neutral
"I think so . Could I have you name , telephone number ? If we get one , I will call you .",neutral
"This "" Cream of Olives "" is our bestseller for combination skin . You can try it on your hand .",neutral
Do you know where Dawanglu is ?,neutral
How many times did you stab the victim ?,neutral
"Good morning , Madam ! Can I help you ?",neutral
"The area code is 2 , and the number is 2367-9960 .",neutral
No.That ' s all .,positive
"Well , to tell the truth , I don't really feel like it tonight . I had a pretty hard day and I'm sort of tired .",neutral
"Bob , look at this sentence . ' Healthy eating is not about strict nutrition philosophies , staying unrealistically thin , or depriving yourself of foods you love . ' It's interesting , isn't it ?",positive
"Um , I ’ m just having a look around . It ’ s my girlfriend ’ s birthday tomorrow . I'm trying to find her something .",neutral
Don't be silly . It's no trouble at all .,positive
Yes . please .,neutral
"I see . There was also the famous ping pong diplomacy , wasn't there ?",neutral
I don't think I can afford that .,neutral
It will cost you $ 10 .,neutral
You should get off at the first Shi Da stop .,neutral
"I love you , too , Dad . Bye .",positive
Let's go to Wangfujing by bus .,neutral
Anything else ?,neutral
The shoulder .,neutral
"The carpet needs to be cleaned , and I want to paint the walls a different color .",neutral
Come on . We are going to be late .,neutral
That's all right.Thank you .,positive
"Welcome to Flash Foot . What can I do for you , ma'am ?",neutral
Everybody is buying them .,neutral
"I don ’ t feel sick , ... let me check ... Nope ! No fever , I ’ m fine .",negative
"Yeah.If we share the cab , it'll be cheaper.Besides that your Chinese is better than mine.The drivers usually have difficulty understanding me even though I practice my pronunciation carefully .",neutral
What kind of cheese do you want .,neutral
"No problem . No matter what ’ s wrong with it , I can surely meet your satisfaction .",neutral
Are you kidding ? The train leaves in an hour . Where did you put it ?,neutral
What are you doing in Australia ?,neutral
I am steaming fish in a pressure cooker . Have you ever tried steamed fish ?,neutral
Reading newspaper on the couch .,neutral
"Ok , I'll go out and look for her .",neutral
Exactly five dollars .,neutral
I shouted it back of course .,negative
I just saw her down the street . I don ’ t know where she is . I don ’ t know ...,neutral
We have clear and cream soup at your choice.Which one do you prefer ?,neutral
"No , you mustn't sit on the grass.Don ' t you see the notes ?",neutral
I have no idea what I'm doing .,neutral
50 dollars . That's too much .,positive
"Totally . Computers bring with them convenience.Oh , what's wrong ?",neutral
"Yes , ma'am ?",neutral
"No , I didn't save this time.Damn it ! And I'm sick of writing this paper . Now I have to write it all over again too .",negative
he bought me an iron .,neutral
"Oh , that's 39 dollars and 95 cents . It's on the sale at the moment .",neutral
Do you charge for delivery ?,neutral
"If you don't like beer , have you tried mixed drinks ? Some of them are pretty good .",neutral
I see what you mean . That was pretty easy after all .,positive
Yes .,neutral
"Yes , twice now . I think it's too high-tech , and so it's the first part that breaks .",neutral
How long is the warranty ?,neutral
"So , what are you going to do ?",neutral
Do I have to use a whisk or can I use the electric mixer ?,neutral
"Yes , please .",neutral
"But wait , wait , will there be food that is not meat ? You know . I'm a vegetarian",neutral
You can pay here .,neutral
"Have you made a reservation , sir ?",neutral
I'm glad to help you . What's wrong ?,positive
May I see the inside for myself ?,neutral
"I mean very short , shorter than it is now .",neutral
"May I help you , sir ?",neutral
"Oh , my God ! I've been cheated !",negative
Right . Like our LPF program . The mortgage size is linked with the amount of savings households have accumulated on their LPF accounts .,neutral
The portions here are man sized . We usually end up taking half of the meal home with us .,neutral
"By the way , do I need a transfer again after No . 50 ?",neutral
Is this the right bus for the Grand Hotel ?,neutral
That's strange . It should be on the desk .,neutral
Certainly . We always have the interest of the customers at heart .,neutral
"Well , they are both all right .",neutral
I ’ d like to know more about it .,neutral
I ’ Ve been told you might have a vacant room .,neutral
It's a good car .,neutral
"Dad , where is the Book Building ?",neutral
The system crashed when I was surfing on the internet .,neutral
"Hello , May I speak to Mary , please ?",neutral
Baby's wipes . Johnson's .,neutral
That'll be too late .,neutral
I can ’ t believe it ! I have all my important personal documents stored in that computer . It ’ s no laughing matter .,negative
I recommend Pioneer .,neutral
Thanks for your understanding .,positive
Star Hotel . OK .,neutral
"Oh , this one is perfect .",negative
"Sam , can we stop at this bicycle shop ?",neutral
"Could I speak to Mr Wood , please ?",neutral
It's my pleasure .,positive
And this kitchen is so clean . Did you help Johnny with that ?,neutral
Charge . Here's my card .,neutral
Is there a discount for buying in large quantity ?,neutral
"Honey , it's almost noon . We have to go home and make lunch for your sister .",neutral
Do you like it personally ?,neutral
"With ice , sir ?",neutral
"Yes , two .",neutral
OK . I don't mind going bar hopping with an expert like you .,neutral
"No , it doesn't . There's no through bus to the National History Museum , madam .",neutral
How about afternoon ?,neutral
Very wise decision . When was the last time you had a tune up ?,neutral
Taxi .,neutral
The meter reads 9.15 dollars .,neutral
"Very good , sir . A table for 6 at 8: 00 this evening . May I have your name , please ?",positive
I don't know anything about American food . What do you recommend ?,neutral
200 bucks .,neutral
Thank you .,positive
"No , I just want to use the bathroom .",neutral
Never .,neutral
"Oh , this one ... Here .",neutral
I'd like to help pitch in with dinner .,neutral
"Not really many . I was told that on weekends there were always the flea markets , so I decided to come to the flea market to buy a bargain .",neutral
"It will give rise to occasional insomnia . OK , let's enjoy the tea before it gets cold .",positive
"Certainly , as long as you don't tell my wife .",neutral
This Saturday evening .,neutral
Certainly . How about this one ?,neutral
I'd like to eat a bowl of dumplings .,neutral
Great . I'll get our plan started right away .,positive
About fourteen .,neutral
"yes , they are . I gave them a good clean . They are in good condition and don ’ t need to be replaced .",neutral
Get in .,neutral
I'd be glad to . Do you need anything else ?,neutral
"Ten sheets of rice paper , 25 brushes , two boxes of oil color and two boxes of water color . All these come up to $ 35.50 , sir .",neutral
I'm sorry I don't like it's a little too salty .,neutral
Can you offer me something a little cheaper ?,neutral
"Gui yuan are lucky , too ! If you eat them , you'll have a very sweet life !",positive
I'll get you her number . I hope she can do it . She is very responsible .,neutral
I have absolutely no idea .,neutral
What color would you prefer ?,neutral
"Mum , can I finish my homework later ?",neutral
Could you give me some advice on books for killing time on the train ?,neutral
Would you please let me know when we get there ?,neutral
About like this ?,neutral
How many students are in the class ?,neutral
"Ok , just follow me .",neutral
"I am serious . Every morning I set my watch by the radio , but it still loses ten minutes .",neutral
Thanks a lot .,positive
"Oh , that's too bad ! I am sorry to hear that !",negative
"Mr.Sellers ? It's Steven speaking , your tenant . We've just suffered a power failure.What should I do now ?",neutral
"Thanks , dear .",positive
That's nice .,positive
I'm not sure . What do you suggest ?,neutral
Never ?,neutral
Sorry . There's no one named Li Lin here . Are you sure you have the right name ?,neutral
Have you been drinking ?,neutral
Please put it on the Scale there . Seventy five cents .,neutral
I'll make a list .,neutral
I think this suits me . Can I try it on ?,neutral
Could you tell me where you put all the pots and pans ?,neutral
All right . And would you like a salad ?,neutral
What is the hourly rate for a car like this ?,neutral
I think the style is a little old-fashioned . It's not what I want .,neutral
Two thousand .,neutral
And those pencils ? What should I do with them ?,neutral
"Can you help me , please ?",neutral
"I don ’ t like the pointed toes . Let me take a look at what else you have . Too high . That one looks like the back would cut into my heel . I have a high instep so I doubt that one will fit properly . I don ’ t want bows . I find slingbacks very uncomfortable . Those might as well be stilettos . Too modern . Ah , finally , this is what I ’ m looking for .",neutral
Easy for you to say . My bottom still stings .,neutral
I'd like to try the chef's special .,neutral
The dictionary .,neutral
"Yes , that's possible .",neutral
They're of good cotton and the color never fades .,neutral
I can't believe it 。,positive
"Okay , then a third one for my husband too .",neutral
"Oh , I like red wood . How much do you charge for it ?",neutral
"Yeah , we probably should.How much is normal ?",neutral
"Oh , one more thing , I want to send the card by registered mail too .",neutral
Ninety dollars .,neutral
You mean we'll share the taxi ?,neutral
"Yeah , all right .",positive
"I know , I know , but if I didn ’ t buy it for him , he ’ d never buy it .",neutral
"I ’ m hungry , let ’ s go grab a bite to eat .",neutral
Do you have some good ideas of losing weight ?,neutral
Can I have the roll of film developed here ?,neutral
"It comes with an ice maker , water dispenser , and there is a lot of room inside .",neutral
How does this afternoon at 2 thirty sound to you ?,neutral
"This is the only way to get at the problem . Anyway , if you want to relieve the pain , you are just going to have to be tough and do it .",neutral
"Peter , it's time to get up .",neutral
"Ok , each player gets 16 pieces . You can be the white ones and I ’ ll play with the black pieces . Now in the front , you set up the pawns . Those are the least valuable pieces and can only move one space forward . When you are about to capture another piece , it can move one space diagonally .",positive
What about the kitchen ?,neutral
Some are genuine . But all our reproductions are clearly marked and priced .,neutral
And don't forget to put in an order for your reunion memory book .,neutral
No problem . Hope to see you again soon .,positive
Sure .,neutral
Too bad . I really like it .,negative
Thank you . I ’ ll be right back .,positive
"Dark brown , if you have it .",neutral
"Certainly madam , what kind of coffee would you like ?",neutral
"With the cut I'll give you , we will minimize a lot of that .",neutral
"Sure , that sounds good .",positive
I beg your pardon ?,neutral
What are you shopping for ?,neutral
Please hop in .,neutral
"Great ! When you become new driver , you are better drive as carefully as possible !",positive
Yes . My wife and I are interested in renting a house for the summer .,neutral
I won't .,neutral
Certainly . How much rent did you want to pay ?,neutral
Wow ! That's expensive .,positive
So what ?,neutral
"All right , I'll walk to the village and I'll get some meat .",neutral
"Yes , but the gas and the battery both have to stay working.We can't just let the car run and run.If we do , it will die soon . Then we'll freeze .",neutral
"Yes , I'd like them sent to this address .",neutral
Excuse me . I've been waiting for my main dish for quite a time .,neutral
"In 1986 , a New Zealander Hackett popularized Bungee as a commercialized sport of mass entertainment . This sport is very challenging . It is a test of people's psychological ability of endurance . Especially when descending , as if they are watching a fast forward tape and when they bounce back , they sway around . The timid people will shrink back at the sight of it . Even if they jump off , they find it hard to avoid screaming with closed eyes . No wonder people give the title ' brave ' to anyone who jumps off .",neutral
Charles ? Before I start I was wondering if it was ok if I put a small crescendo in here and then decrescendo back to pianissimo again over here ?,neutral
And you still buy him new ones ?,neutral
Done .,neutral
Oh . Take it easy . You can set your aim from today .,neutral
"Sorry , that ’ s out of question . I don ’ t have a problem with it . But , unfortunately , the building doesn ’ t allow it . It ’ s a building regulation .",neutral
Yes . It ’ s only 5 minutes walk from the campus .,neutral
Would you like to swim in the swimming pool or at the beach ?,neutral
Do you play bridge ?,neutral
"Thank you , I know where that is .",positive
Roger Vargas is up at bat . The pitcher winds up and strike one !,positive
"No , but a fridge and a stove .",neutral
I want to go jogging .,neutral
That sounds all right to us .,positive
Taxi ! Taxi !,neutral
"Certainly . We have here the race apparatus , stationary bike , muscle builder set , chest expander , bar bell , dumb bell and so on .",neutral
You know the rules and you broke them . No allowance and no TV for a week . I usually never ground you but this time I have to put my foot down !,neutral
"Bring me a cup of coffee , please .",neutral
Of course . It's just at 19 Lingual Road . You can phone me again if you can't find the right place .,neutral
"Oh , it's a reserved opera named ' The Monkey Creates Havoc in Heaven ' .",neutral
I have a package to post today .,neutral
Let's play some music ! I feel like dancing .,positive
Centrum ? We have bottles of thirty and one hundred tablets . Which kind do you want ?,neutral
"Are you ready to order now , sir ?",neutral
"Yes , sir . Is there anything wrong ?",neutral
"That ’ s right , plus the activation fee , the emergency services fee , the monthly service fee , oh , and any charges for extra minutes , and ...",neutral
While you are at it can you pick out a nice recliner ? I really want one so I can watch TV .,neutral
"Well , what about violet ? It means the eternal beauty .",neutral
In the dustbin ! Why didn't you tell me before ?,positive
"OK , please wrap it for me first .",neutral
"No , thanks . I ’ Ve been trying to cut down on the caffeine .",neutral
"I have found I ’ m short-sighted recently . I need to wear glasses . As a student , it ’ s better for me to wear ordinary glasses instead of contact lenses .",neutral
"Great . One last question , where is your jazz section ?",neutral
And I couldn't find another phone .,neutral
"It takes about 3 minutes per person , so it ’ ll probably be about an hour ’ s wait .",neutral
"Hey , Jim . It's time to wake up and get out of bed .",neutral
Have you any beef today ?,neutral
"Actually , it was just some leftovers from yesterday . I made far too much food to eat alone . I am glad you could come over to help me finish it .",neutral
Hi Brittany . What are you doing with all of your clothes on your bed ?,neutral
What makes you think that ?,neutral
"Yes , we are . Could we have the check please ?",neutral
"Wait a minute , I'm lost . The cop killed the boss ?",neutral
Is this a duty-free shop ?,neutral
Mike's Mechanics . Can I help you ?,neutral
Let's go to Julian Store .,neutral
"Just a casual one - a sport jacket . This one looks nice . I ’ ll just try it on ... yes , that ’ s fine . I ’ ll take it . Here ’ s my credit card .",neutral
"Sorry , I forgot to mention that I don't like horror much , either .",neutral
"No , mom . Piano is for girls .",neutral
Of course I heard that . I thought a plane had crashed into your house .,neutral
No way !,neutral
"No , I'd like the fish .",neutral
"It's hard to describe . They're sweet , but also sort of acidity .",neutral
I need something to wash this down . Is there any juice in the fridge ?,neutral
"I think you should definitely consider it ! This way you won ’ t have to juggle such a busy schedule , and you ’ ll still get to spend time with the kids in the evenings . I can refer you this great",neutral
"Yes , I think so .",neutral
The blue one ?,neutral
The No . 2 bus also goes to the railway station . You may take it .,neutral
"May I help you , sir ?",neutral
Not at all .,positive
"Can I help you , Madam ?",neutral
Yes . Is that available now ?,neutral
That is a wonderful choice .,positive
"Look at my nice blue shirt , there ’ s a big hole in it .",neutral
Thank you .,positive
"The traffic is not very heavy on this high way , is it ? So I ’ m sure we ’ ll make it .",neutral
What shall we do tonight ?,neutral
"I'm like that too . I like to invite friends over sometimes , but I don't want to have lots of crazy parties at the apartment .",neutral
"Now , Let ’ s make ourselves comfortable since we have got quiet a long way to go .",neutral
"Yes , I hope so . Thank you for telling me this .",positive
"Well , you have to make sure that your anti-virus software is updated regularly.yours wasn't up to date , that ’ s probably what was causing your problems .",neutral
How about this floor lamp ?,neutral
How much do you think the rent will be ?,neutral
That's fine .,positive
"I want a doggy bag , waiter .",neutral
Do you remember what the ratings of movies stand for ?,neutral
I really would rather just listen . Isn't there anyone else who wants to sing ?,neutral
"Ann , stop bugging Jess and help me order something new . Lattes are so passe these days .",neutral
"Yes , I would very much like to see it .",neutral
One thousand eight hundred yuan .,neutral
"That's right . For quite a few years , I rode a bicycle to work . Then I got a motorbike .",neutral
Thanks a lot .,positive
"That ’ ll be a big help . Well , here ’ s a list of some of the food you could buy .",neutral
"You like my living room set , don't you ?",neutral
"Do you think I could have a look at it , please .",neutral
"Yes , of course .",neutral
I think that 30000 yuan would be fair for this car .,neutral
That sounds nice . I can peel the potatoes first .,neutral
Do you know if she's read this one ?,neutral
My watch says ten past .,neutral
"First of all , I need to share what the purpose of a home inspection is . Do you understand what I was doing there ?",neutral
"But I am her brother , not her servant .",neutral
I want to buy a shirt .,neutral
Sure . Here you are .,positive
"Sure , here you are .",neutral
Have you decided on anything ?,neutral
Yes . It will be fun . Driving back down the coast . My girlfriend will like it .,positive
"No , there are only some vases .",neutral
At the gym ?,neutral
"Wait a minute ! Just hold your horses ! What's your hurry , anyway ?",neutral
Ah ! It hurts . Don't touch it .,neutral
All right . Thank you .,positive
Excuse me .,neutral
I wonder if you can help me . I ’ m looking for a room .,neutral
"No , thanks .",neutral
Would Friday morning be alright ?,neutral
Yes ?,neutral
"Good morning , sir . Is there anything I can do for you ?",neutral
Hello ?,neutral
It's perfect ! It's a Dilbert tie !,positive
Would you like a shave ?,neutral
"May I have your name , please ?",neutral
Okay . Here is the laundry .,neutral
Could you drop me off at the airport ?,neutral
"No , I don't know which one to choose . I think maybe you can help me .",neutral
I will . Thanks . That's sweet of you .,positive
"Well , you ’ re in luck ! You see , if you sign up for our three-year plan , we ’ ll throw in a handset for free .",positive
They're right upstairs .,neutral
"Sure . We should probably pre-heat the oven right away , too .",neutral
OK .,neutral
What's the rate for a station wagon ?,neutral
This is the rush hour .,neutral
"Of course . I made apple pie this morning , so it ’ s lovely and fresh .",positive
You can't be serious .,positive
I am afraid it is too big .,neutral
How come so cheap ?,neutral
"I guess he gets that from me , I never did well in math when I was a kid . What can I do at home to compliment what he is learning in the classroom .",neutral
All right .,neutral
Maybe I want an apple pie .,neutral
Would you show me some ?,neutral
"Yes , I'd like to have a share of steak .",neutral
"I agree with you . But now we have to wait . The sky is overcast , and it is very sultry . I fear a thunder storm is brewing .",neutral
How much more do I have to pay ?,neutral
I'd love to .,neutral
Here are the suits . Which one would you like ?,neutral
"Well , we can see it for ourselves.Did she tell you when we can go and look at it ?",neutral
"Oh hello , Sally . This is Dave Thomson here . Could I speak to Jim please ?",neutral
"You mentioned you have a dog , most pet owners sign up for this weekly newsletter that has information on dog care , pet shops and even pet sitters !",neutral
I like this fragrance .,positive
It means young girls . That's where you'll find clothes for young girls .,neutral
"Then could I have four orders , please ?",neutral
Why don't we do that anymore ?,neutral
"Well , if you want to live in London , you have to pay the price !",neutral
I want to go to the financial stree .,neutral
What part hurts ?,neutral
"In my opinion , you have to go to the university every day , and the fare would cost you most of your living expenses if you live here far away from the university .",neutral
"Thank you . I think I'll take this one , and these pants as well . They're a present for a friend .",positive
That's not a pencil . That's a pen .,neutral
Oh no .,neutral
Is it waterproof ?,neutral
How much can you drink ?,neutral
what kinds do you have ?,neutral
Till 5:30 .,neutral
"Oh , good . Then what is it ?",positive
"Well , the sale price is $ 1 each .",neutral
I also have a suit to be dry-cleaned . Can I fetch it the day after tomorrow ? It's urgent .,neutral
Sure . Here you go .,positive
How about oil or spray ?,neutral
Where ?,neutral
Don't be so dramatic . You're such a baby . Now sit down and finish your soup .,neutral
I don ’ t mind that . But she disagrees with me about everything .,neutral
Of course . How much would you want to insure these books for ?,neutral
Not really . I watched television for an hour .,neutral
They come in packages of ten or twenty .,neutral
Not at all .,positive
"You can buy the bubble wrap here , but you ’ ll have to stand in line over here to post your package .",neutral
I know what you mean . I just want to make myself more attractive .,neutral
"OK , I promise . What is it ?",neutral
"I'd like to see that pen , please .",neutral
"Here . We have black , white and transparent panty-hose here .",neutral
What can I help you with today ?,neutral
"Hey , look out !",neutral
That ’ s right ! We apply CPR in the case of cardiac arrest or pulmonary arrest .,neutral
You look really beautiful in it .,positive
I agree . Are there any commercials on the TV ?,neutral
More or less . There's just one thing bothering me .,neutral
"Hmm , 250NT is ... 8 dollars ? ! ! And you can't even eat them ? You're crazy !",positive
It's very good . How do you make it ?,positive
"Excuse me , what's the screen near your steering wheel for ?",neutral
"Correct . Show respect for the older people . Conventionally , before the meal starts , the younger members are supposed to address each one of the elderly members of the table one by one . Others are kept in waiting until the most venerable guest proclaim the beginning of the meal and takes the first bite . Toasts also go to these men first before people can toast to each other .",neutral
Fine . I'll be ready in a minute .,neutral
You don ’ t have to starve yourself to lose weight . I think that ’ s where you ’ re going wrong .,neutral
We have been over this a hundred times ! We are not getting a pet !,negative
Good evening . Welcome to Cherry's . Do you have a reservation ?,neutral
"Oh , it is the right time for you purchasing in our clothes shop . We are now having a low price on all our summer apparel .",neutral
"I ’ ll have apple pie too , but without ice cream . I have to watch my weight .",neutral
What do you recommend ? We'd like some of your local specialities .,neutral
"Barbie ? You know , I might be seven , but I'm not a girl .",neutral
OK . Whatever you say .,neutral
"Get some snack foods , too , dude .",neutral
For here or to go ?,neutral
What about a two-bedroom house ?,neutral
look ! they've taken your fur coat too .,positive
"Oh , it's really nice , but to tell the truth , that's far too expensive .",neutral
Is there any cable for the Internet ?,neutral
"I know , but another pair can ’ t hurt .",neutral
I don't feel like breakfast . I don't feel like anything . Why are we so unlucky ? It's as if there were a jinx on us .,neutral
I know President Hu Into likes playing ping-pong .,neutral
"Not at all.You can find most of them in supermarkets.The ingredients are usually the same as in Western food.The way that the food is prepared is the big difference , not the ingredients .",neutral
Thanks .,positive
Okay . Everyone else's parents let them stay out until two or three in the morning .,neutral
"Oh , I see . I need more practice before I take the driving test .",neutral
This Bs ' school you're going to is going to make your life easy .,neutral
Can you describe their taste ?,neutral
And you think this is a good wine ?,neutral
"Yes , please .",positive
"Well , last night it took me half an hour to find a spot when I came home from work .",neutral
I just went to bed .,neutral
Then what's the rent due date ?,neutral
I want to make a long distance phone call .,neutral
Surely . Let ’ s get started by drafting a new contract .,positive
"Ok , here you are .",neutral
"We have those , but I only sell them to people I know well , for obvious reasons . How about a lizard ? I have some that are very brightly coloured , are not aggressive , and are easy to feed and look after .",neutral
Can she call you back ? She is about to start a meeting .,neutral
"If you get on before 4 p . m . or after 6 p . m . there is saver return which is $ 9.45 , an ordinary return is $ 16.45 .",neutral
"Yes , you can . That color is very popular with Honda buyers . So we've kept it available .",neutral
Around 6 o'clock .,neutral
I love stir fry crispy bitesize vegetables covered in a mixture of soy sauce and oyster sauce . Wilted greens and fresh bean sprouts . Throw in some onion and garlic and ginger ! Mmm ! Mmm ! It ’ s almost lunchtime . I would die for a plate of stir fry right now !,positive
Stirred will be fine .,neutral
You mean this month ?,neutral
You can super-size your meal for only 39 cents extra .,neutral
"$ 3075 . Our paychecks our $ 3300 , combined . That means we don ’ t have any receipts for $ 225 .",neutral
I saw her yesterday.She was a little better .,neutral
I'll have that too .,neutral
You have to pay a fine .,neutral
"No problem.Step in , please .",positive
That'll be fine .,neutral
I don't . Is there anything worth watching on the other channel ?,neutral
Yes . This is your receipt .,neutral
I think they need a little trimming .,neutral
How do you propose to help him understand that ?,neutral
I have no idea . Could you recommend some to me ?,neutral
Thank you.How much is it ?,positive
"Wow ! It ’ s really good for me , especially the living room . It is big enough to put all my stuff there . It ’ s a deal ! I ’ ll rent this one .",positive
Well here . Help yourself to some shrimp . It's fresh .,positive
What a girly drink . I'll take a bag of the Blue Mountain and a decaf breva ...,neutral
Why ? He did something wrong .,neutral
"Quite often . It is very convenient , saving me a lot of time .",positive
I'd appreciate it if you would .,neutral
"I'm making a shopping budget , so that I don't spend too much money .",neutral
I don ’ t mind that . But she disagrees with me about everything .,neutral
Anything else ?,neutral
What's your weight .,neutral
Can you tell me the name and number of the person you want ?,neutral
OK . It's 22 yuan,positive
Hello ?,neutral
Then I ’ ll just use my credit card .,neutral
The furniture isn't built cheap .,neutral
Is your father in the habit of having naps ?,neutral
By warming up before and cooling down after your workout .,neutral
You should save some money on parking here .,neutral
"Here you are . We have three different colors , white , blue and pink .",neutral
All right . What if we leave your bangs straight and just perm the sides and back ?,neutral
Just a sec I ’ m just gonna vacuum this rug real fast,neutral
( Later ) Everything looks tempting . What do you want to have ?,neutral
Would Chablis be all right ?,neutral
Man ! That car almost hit me !,negative
Be patient . Good food never comes fast .,neutral
"Certainly , but will it take long ?",neutral
They're on the left side of the TV .,neutral
"No , thanks . I already have credit cards .",neutral
"Oh , you don ’ t have to do that but it would be a great help .",positive
what's your favourite steps ?,neutral
What do you need to do ?,neutral
I'll have ham and egg with French fries . What dessert do you want ?,neutral
"Yeah . Well , anyway , it's up to you . But I can tell that you come here often .",neutral
Thank you .,positive
"That ’ s great . Okay , from now on I would swim three times a week . I hope I can get rid of the weight .",neutral
¥ 350 .,neutral
Yes .,neutral
Where are you going ?,neutral
"Mmm ... to be honest , I ’ d rather go for a pizza .",neutral
I didn't know . I'll go to get it . How late will you be open ?,neutral
"No , my hard drive is easy to remove and replace .",neutral
"Thank you , see you then .",positive
Yep . And relive those good old high school days .,neutral
I think you'd better take the No . 16 bus . It can take you right there .,neutral
"Hey , don't be so pathetic . It's a maximal sports show . What else can they do to attract more visitors ? Stop all this fuss and enjoy the show .",neutral
Would you like an appetizer ?,neutral
"Also , are they allowing the apartment ?",neutral
