Review,Rating
Here you are .,neutral
"Oh , I seem to lose something every time I travel .",neutral
"Yes , emergency . There is a huge fire here .",negative
"Calm down , sir . What's your name and where are you now ?",neutral
My name is Jerry and we are on the intersection of West Road and East Road .,neutral
"Sir , leave the house if the fire draws any closer to your house . Our men will be over in 5 minutes .",neutral
Can I see the doctor ?,neutral
"Yes , do you have an appointment ?",neutral
"No , I don't .",neutral
Well . The doctor doesn't see nobody without an appointment .,neutral
"Well , I am spending my vacation here and I have a stomachache and ...",neutral
"Oh , I see . Maybe we can fit you in at 3 .",neutral
"I ’ d prefer to see him asap . If I have to wait for another 30 mins , I think I will faint from this unbearable pain in my stomach and ...",neutral
"Oh , why didn't you say it's an emergency ? Here , fill out this form and take a seat . I'll send you in next.You don't have insurance ?",neutral
"No , not for this country .",neutral
How about traveler's insurance ?,neutral
"No , I didn't think I ’ d need it .",neutral
"Can you pay cash , then ?",neutral
"Cash , credit card , cheque anything . I just have to see a doctor . I am in pain .",negative
"All right , all right , relax . I am only trying to do my job .",neutral
I know . I am sorry that I yelled at you .,negative
How do I set up an E-mail account ?,neutral
"Oh , that's easy . Go to www.onxiu.cn . Now , click on the link with the picture of an envelope .",neutral
Which link ?,neutral
"That one , the one that says Mail .",neutral
"Oh , no . What did I do ? It's asking me for a password .",positive
"Don't worry . See where it says , New User ?",neutral
Yes .,neutral
Click on that .,neutral
"Oh , I see .",neutral
"Yeah , just fill out this form and choose a password . The computer will do the rest .",neutral
"Hi , excuse me . I am sorry to bug you , but do you know where the Royal Hotel is ?",neutral
"Just a minute . I am as busy as a bee right now ... Ok , I am done . What can I do for you ?",neutral
"Well , I seem to be a little bit lost here . I am worried that I ’ ll never find my way . What's worse . I forgot my glasses and as blind as a bat now .",neutral
"Well , keep you chin up ! I ’ ll try to help you . Where are you going ?",positive
I am trying to get to the Royal Hotel . Do you know where that is ?,neutral
"Yes , no problem . You walk down this street . You turn left at the first intersection . Walk along that road , turn right at the corner . After that , you make a left-hand turn at the first traffic light . The Royal Hotel is on your right side .",neutral
Great . Are there any landmarks nearby ?,neutral
"Yeah , I think so . I think the hotel is right across the street from a post office . It is as plain as the hump on a camel . You can't miss it .",neutral
"Oh , that's good . I should be able to find it pretty easily then . Is that far from here ?",neutral
"Yeah , it ’ s gonna take you a while if you go by foot . I ’ d say it's about a 30 - minute uphill walk . You have to be as strong as a lion to make it .",neutral
"Oh , that will take too long and I am kind of in a hurry . Can I take a bus there ?",neutral
"Well , you could take a bus there , but you would have to transfer buses twice . A taxi would probably be a lot quicker .",neutral
All right . I guess I'll take a taxi then . How long will it take by taxi ?,neutral
Not too long . It should take about ten mins by taxi .,neutral
"Cool , thanks .",positive
You are welcome .,positive
"Look , Jim . That man just fell down over there .",neutral
We'd better see if he is ok .,neutral
"Sir , sir , are you all right , sir ?",neutral
He is not answering . You'd better check his pulse and breathing .,negative
"Oh , no . He is not breathing and there ’ s no pulse . Call 911 .",positive
"Hello ? Yes , someone has passed out at Dongle Ave . and 2nd street . He isn't breathing and doesn't have a pulse . Yes , my friend is performing CPR . Ok , thank you . They are sending an ambulance . Here , let me help .",negative
"Excuse me , sir . You can't park here .",neutral
I am just waiting for my friends . It won't be long .,neutral
"Sir , the curb here is not for parking .",neutral
"But I didn't see the sign , Ma ’ am .",neutral
"There is a sign at the corner of the street . When you turned in here , you should have seen it .",neutral
I didn't see it .,neutral
"I am sorry , sir . I have to give you a ticket . You can appeal to the court within 14 days . You will avoid paying the fine if you can prove that you are not at fault .",negative
My watch always gains ten minutes a day .,neutral
That's funny . My watch always loses ten minutes a day .,neutral
No kidding .,neutral
"I am serious . Every morning I set my watch by the radio , but it still loses ten minutes .",neutral
You know what you can do ?,neutral
Throw it away and buy a new one .,neutral
"No , you don't have to . You only need to put your watch back ten minutes every day .",neutral
So you put your watch back ten minutes every day ?,positive
"Yes , that's what I am doing .",neutral
"Why bother ? Just buy a new watch . It doesn't cost much . Besides , I just can ’ t put up with this thing any more .",neutral
"Good afternoon , sir . Please sit here .",neutral
"A haircut and a shave , please .",neutral
"How would you like your hair cut , sir ?",neutral
Short on both sides . Not so much off at the back .,neutral
"Very well , sir . Do you want me to trim your beard ?",neutral
"Yes , please .",neutral
"Now have a look , please . Is it all right ?",neutral
Well . I would like my hair cut shorter on the temples .,neutral
Is that satisfactory ?,neutral
"Yes , thanks .",positive
Do you want conditioner ?,neutral
"No , thanks . But I'd like a facial massage .",positive
"Yes , sir .",neutral
Now where should I pay the money ?,neutral
"You should go to the counter , just over there .",neutral
"It's been a long time , Mrs , Lee .",neutral
Yes . I went to Hawaii on a vacation with my husband .,neutral
When did you come back ? Did you have a good time ?,neutral
"We came back the day before yesterday . I enjoyed myself there very much . The beach is beautiful . You should go there some day . The sun was lovely , too .",neutral
I will . How would you like your hair today ? The same style as usual ?,neutral
"I have a special party tonight , and I'd like to change my style . Actually , I ’ m thinking about a perm . My sister is getting married next month . I think that if I have a perm now , I'll look very natural by then . What do you say ?",neutral
That's true . Here are some samples of hairstyles . What do you think about this one ?,neutral
"No , I don't like short hair . I like this one . The wave looks beautiful , and it fits my age too .",positive
"Very well . You aren't in a hurry , are you ?",positive
"No , you can take your time . Oh , I also want a manicure while I am having the perm .",neutral
Ok . The manicurist will be right here .,neutral
Thank you . How much will this cost ?,positive
It's 90 dollars in all .,neutral
"Hello , is this apartment management ?",neutral
Can I help you ?,neutral
"Yes , this is the tenant of apartment ten . I guess my kitchen sink is clogging up again , and so is the bathtub .",neutral
Alright . I'll send someone over tomorrow .,neutral
"Um , I'd really appreciate it if you send someone over to fix it today . It's really a bother . I can't cook or take a shower .",neutral
"Fine , I'll be up in a few minutes .",neutral
"Thanks , I appreciated it .",positive
So what's wrong with the drain ?,neutral
It's clogged and water won't go down .,neutral
Let me take a look . You know why ? It's clogged with hair . No wonder water won't go down .,neutral
"Well , I guess people who lived here before didn't clean the bathtub .",neutral
You ’ re darn right !,neutral
What should I do now ?,neutral
Don't worry . I ’ Ve got some acid here . It will help dissolve the hair down there .,neutral
Now you know you have to clean your bathtub every time when you use it .,neutral
Don ’ t you have air-conditioning in your apartment ? It ’ s sweltering here !,positive
"Well , there is air-conditioning . Did you see that window air conditioner there ? The problem is that the window unit isn ’ t powerful enough .",neutral
"I guess not , huh .",neutral
"Well , I ’ m going to move out anyway . The new apartment has central air-conditioning .",neutral
"You should have moved out long , long ago .",neutral
"Well , I had to wait until the lease expired . So ...",neutral
So how can you stand the heat ?,neutral
"Well , I open the windows and ... and I ’ Ve got an electric fan ere . It helps a little .",neutral
Gosh ! The water faucet is dripping badly again .,positive
You are going to have a huge bill .,neutral
I know . I ’ Ve got to get it fixed ASAP .,neutral
Don't you wanna get it fixed now ?,neutral
"I wish I could , but I ’ Ve got to go now . I have an appointment in 20 minutes .",neutral
"Well , if you need anything , just let me know .",neutral
"Oh , by the way , could you give me a ride ? My car is still in the garage .",neutral
You sure have bad luck these days .,neutral
Excuse me . I've been waiting here for 15 mins . Do you know how often does No . 3 run ?,neutral
"Oh , it runs every 20 mins . You must have missed it , when you came here . It should be here any minute now .",neutral
It seems that you have got here at a good time . Do you have a bus schedule ?,neutral
"Yes , I do . You can go to the Transport Department to get yourself a bus schedule and a bus route map .",neutral
"I see , thank you .",neutral
Taxi .,neutral
"Get on , PLS . Where do you wanna go ?",neutral
"Thank you . Pls hurry , I am late . Can I get to the Battery Park before 4 ?",positive
"All right , Miss . I think we will get there if there are no delays on the way .",neutral
How exactly do you figure out the car fare ?,neutral
"According to the kilometer rate , the first five kilometers are 4 dollars and every kilometer extra costs 50 cents .",neutral
"Oh , I see .",neutral
"Here we are , Miss .",neutral
Thank you . How much do I owe you ?,positive
You owe me 19 dollars .,neutral
That's 20 dollars . Keep the change !,positive
Thank you !,positive
"Oh , my goodness . The traffic is crawling .",negative
I think there is an accident ahead .,neutral
We are now running late .,neutral
I know . Why don't we take a different route ?,neutral
"Let me check and look at the map . Yes , there is an exit three quarters of a mile ahead . We ’ ll exit Market Street , head west , then get on the Pennsylvania Freeway .",neutral
"Ok , let's do that , even though we may have to take a longer way .",neutral
"Fill it up , PLS .",neutral
"Premium or regular , Madam ?",neutral
"Premium , PLS . Could you check my tyres , too ? I think they need air .",neutral
"No problem , Madam . Should I check the air in the spare tyre as well ?",positive
I don't think so . It's brand-new .,neutral
Should I clean the windshield for you ?,neutral
"Yes , PLS . I also need you to check the oil and the radiator .",neutral
"All right , Madam . It's ok . There is hardly any water in the radiator . It's dangerous , Madam . You could break down , because of the heat you know .",neutral
Pls fill it up with water then .,neutral
"Anything you say , Madam .",neutral
Do you take credit card ?,neutral
"No , we don't . I am sorry . It's 30 dollars and 10 cents in total .",neutral
30 dollars and 10 cents ? Here you go .,neutral
"Thank you , Madam . Have a nice drive !",positive
Can you do me a favor ?,neutral
Sure . What is it ?,positive
"Can you keep an eye on my bag , please ? Nature's calling .",neutral
Sure . Will you be long ?,positive
"No , I just want to use the bathroom .",neutral
Go ahead . It will be safe with me .,neutral
Can you lend me some money ?,neutral
I am sorry . I've already gone through my paycheck for the week .,neutral
You ’ Ve gone through all your money so quickly ? I thought you were well-off .,positive
Not me . You know money always burns a hole in my pocket .,neutral
"Ok , so where do you think we can save more money ?",neutral
"Well , we could eat in more . That 300 dollars for entertainment is mostly going to restaurants .",neutral
Yeah . That ’ s a good idea and you like to cook . What about the books ?,positive
"No , I need my books .",neutral
"Come on . If we save more money , we can retire earlier and you ’ ll actually have time to read all those books you buy .",neutral
"Well , what about the 50 you spent on a shirt ? You could have gotten something for less .",neutral
"Ok . Let's compromise . If you agree to only spend 75 on books , I'll agree to only spend 40 for my next shirt .",neutral
All right . That sounds fair .,positive
We need to figure out how much money we are spending and what we are spending it on ?,neutral
Why ?,neutral
"Well , I think we could be saving more .",neutral
Really ? Well . Ok . Get the receipts out .,positive
"Let's see . We spent 700 dollars for our home loan payment , 400 on groceries , 75 on utilities , 250 on gasoline , 100 on books and 300 on entertainment last month .",neutral
"That's 1,825 dollars .",neutral
We put 500 into the savings account and 750 into our stock account .,neutral
"3,075 . Our paychecks are 3300 combined . That means we don't have any receipts for 225 .",neutral
Right .,neutral
Where is my back pack ?,neutral
I don't know . Where did you leave it ?,neutral
"I just put it on the chair a while ago , but now it's gone .",neutral
Are you sure ?,neutral
"Of course , I am sure . I bet someone stole it .",neutral
"Well , you should have kept an eye on it .",neutral
"Ten sheets of rice paper , 25 brushes , two boxes of oil color and two boxes of water color . All these come up to $ 35.50 , sir .",neutral
"Ok , here is $ 50 . Oh , can you make out an invoice for me ?",neutral
"Sure , just a minute . Are you an artist , sir ?",positive
"No , I am a teacher . I teach art .",neutral
That must be a very interesting job .,positive
"It is . You must be new here . I do my shopping here regularly , once a week .",neutral
Do you ? Nice to meet you ! And here is the invoice and your change .,positive
"Thank you . Nice to meet you , too .",positive
"Can we have a table for three , please ?",neutral
"Sorry , all the tables for three are reserved .",negative
"Do you have a table for four , please ?",neutral
"Yes , smoking or non-smoking ?",neutral
"We'd like a non-smoking table , please .",neutral
"Come with me , please .",neutral
"Hello , can I help you ?",neutral
"Yes , I wanna buy a skirt .",neutral
What color and what style do you like ?,neutral
I am not sure .,neutral
"Well , you can have a look at our skirts hanging there .",neutral
"Ok , thank you .",positive
You are welcome !,positive
"Good morning , sir . May I help you ?",neutral
It's our anniversary today . I am looking for the same flowers as the ones in her wedding bouquet .,neutral
What do they look like ?,neutral
White .,neutral
How tall are they ?,neutral
"They are short , I guess . About the same height as those short flowers over there .",neutral
Do they look like roses ?,neutral
"No , they look like little bells .",neutral
"Oh , lilies of the valley . No , I am sorry . We are all out of them right now .",negative
"Oh , that's too bad .",neutral
What about roses ?,neutral
Ok . How many do you suggest ?,neutral
"As many as you like , sir . They are beautiful , aren't they ?",positive
"Yes , they are .",positive
Please pull your vehicle over to the side of the road . Please roll down your window .,neutral
"What's the matter , sir ?",neutral
Have you been drinking ?,neutral
"No , I haven't , sir .",neutral
"Really ? But I can smell alcohol on your breath . Blow to the breathalyzer , please .",positive
"But sir , I didn't drink at all .",neutral
"If you refuse the blow , you'll receive a ticket and your vehicle will be impounded .",neutral
"OK , I will blow .",neutral
Your BAC exceeds legal limit .,neutral
But I ...,neutral
I'll have to write you a ticket and impound your vehicle .,neutral
"Oh , no !",negative
"Good afternoon , madam . May I help you ?",neutral
Do you have some new perfume ?,neutral
"I am sorry , madam . I didn't hear you . It's too noisy here . Could you please say it again ?",neutral
"Well , I wanna buy some new perfume .",neutral
Would you please wait a minute ? I will get one for you at once .,neutral
That's all right .,neutral
Here you are .,neutral
Can I open it ?,neutral
"Yes , certainly , madam .",positive
It smells sweet .,positive
"Yes , it is . This perfume just arrived yesterday , and it's the latest products of Chanel .",neutral
Really ? How much is it ?,positive
"55 dollars , madam .",neutral
"Ok , I will take two bottles .",neutral
Thank you . Do you need something else ?,positive
"No , thanks .",positive
"Yes , madam ? Can I help you ?",neutral
"Oh , yes , please . But you are just closing , aren't you ?",neutral
"Well , yes , we are , madam . The shop shuts down in five minutes .",neutral
I shall not keep you long then . It was about some saucepans you had in your window last week .,neutral
"Last week , madam ? I really can't remember which ones you mean . What were they like ?",neutral
"Oh , they were lovely . Sort of imitation wood , dark brown color , country-style you know , and the lids , if I remember rightly , they had a sort of leaf pattern , or was it flowers ?",positive
That's strange . I don't recognize any of the ones we had from that description . Are you sure they were in this shop ?,neutral
"Oh , you must know the ones I mean . They were on sale , a real bargain . Reduced to a quarter of the original price . I couldn't believe my eyes when I saw them .",neutral
"I am afraid the sales are over now , madam . And you know we all sold out of the saucepans .",negative
"I don't think you did , you know . My neighbor told me she saw some here only yesterday .",neutral
"Well , it's all new stock in the window now .",neutral
"May I just have a look , to see if there is anything else ?",neutral
"Eh , well , madam , as you know we are closing .",neutral
"Yes , yes , I am sorry I won't keep you . It must get on your nerves when customers come in right at closing time . But they were such beautiful saucepans . I ’ d have bought them if I had made up my mind on the spot .",neutral
"Perhaps madam , if you come back tomorrow , I could show you the whole range of kitchen ware . And there are still one or two things at the sale price .",neutral
"Oh , look ! That was the one there . That is the sort of thing I was looking for . But it's not quite the color .",positive
"That might be the artificial lighting , madam . Of course , if you could come back in daylight , you might find it ’ s exactly what you are looking for .",neutral
"There it is . That is the pattern ! The set behind you . Thank goodness , they haven't been sold . And thank you so much for being so patient with me . Yes , those are the ones .",positive
"Hi , waiting for the bus ? Where are you going ?",neutral
China Hotel .,neutral
Why don't you take a taxi ? It'll get you there much faster .,neutral
"Well , I think I'll take the bus this time just for a change .",neutral
Could you do me a favor ?,neutral
Sure . What is it ?,positive
Could you run over to the store ? We need a few things .,neutral
All right . What do you want me to get ?,neutral
"Well , could you pick up some sugar ?",neutral
Okay . How much ?,neutral
A small bag . I guess we also need a few oranges .,neutral
How many ?,neutral
"Oh , let's see . . . About six .",neutral
Anything else ?,neutral
Yes . We're out of milk .,neutral
Okay . How much do you want me to get ? A gallon ?,neutral
No . I think a half gallon will be enough .,neutral
Is that all ?,neutral
I think so . Have you got all that ?,neutral
"Yes . That's small bag of sugar , four oranges , and a half gallon of milk .",neutral
Do you have enough money ?,neutral
I think so .,neutral
Thanks very much . I appreciate it .,positive
Excuse me . Could you help me ?,neutral
Certainly . What can I do for you ?,positive
I'm looking for a leather belt for my husband .,neutral
Do you know what size he wears ?,neutral
Size 36 . . . I think .,neutral
And what color would you like ?,neutral
"Dark brown , if you have it .",neutral
"Okay . Let's see . . . a size 36 dark brown leather belt . Oh , yes . Her e we are . Do you think your husband will like this one ?",neutral
Yes . I'm sure he will . I'll take it .,positive
Will this be cash or charge ?,neutral
Do you take Master Card ?,neutral
"No , I'm afraid not . We only accept our own store credit card .",negative
"Oh . In that case , I'll pay cash .",neutral
"Could I speak to Mary , please ?",neutral
This is Mary speaking . Who is that ?,neutral
"This is Bob . Where have you been , Mary ? I have been trying to get on to you for the last half hour . Don ’ t you leave your home at 7",neutral
"Yes , I do , but today I went shopping and have only just come back . It is very nice to hear your voice , Bob . I didn ’ t know you were in New York .",neutral
"I arrived this morning . I would have rung you before but I have been terribly busy all day attending a conference . It has only just ended . Are you doing anything tonight , Mary ?",neutral
"Yes , I am going to meet a client .",neutral
But that is terrible ! I am only here for one night !,negative
"I am sorry , Bob . If you had told me you were coming up , I would have kept tonight free . But you didn ’ t tell me .",negative
I didn ’ t know myself till this morning when my boss suddenly dashed into the office and told me to rush up here to attend the conference .,neutral
I thought Henry usually did the conferences .,neutral
"Yes , he does but when he was driving up here last night he had an accident and was taken to hospital . So I am doing it instead . Mary , Must you go out tonight ? Couldn ’ t you get out of it ?",neutral
I ’ m free tomorrow but I suppose that will be too late .,neutral
"No , I will stay another day.my boss will get over it . Would you like to meet me for lunch tomorrow ?",neutral
"I ’ d like to . But Bob , are you sure it will be all right ? I would hate you to make your boss angry or even lose your job .",neutral
It is all right . I will call the boss and tell him I am staying another day . I stayed an extra night in Boston last month and he didn ’ t seem to put about it .,neutral
Why did you stay an extra night in Boston ? What happened ?,neutral
"I will tell you tomorrow . See you tomorrow , Mary .",neutral
See you tomorrow .,neutral
My Goodness ! What a busy line so early in the morning ! Hello .,positive
Ruth ? Basil .,neutral
"Hi , Basil .",neutral
Want a ride to the office ?,neutral
"Yes , by all means . I was just about to leave .",neutral
Hold on . Just 5 minutes .,neutral
I'll wait on the sidewalk . It's very kind of you .,positive
It's my pleasure . See you .,positive
"Hi , Basil .",neutral
"Hi , Ruth . Hop in .",neutral
Do you mind if I take some notes while we drive ?,neutral
Of course I don't mind . For your report ?,neutral
"Yes , I finally have an inspiration .",neutral
"Good for you . No problem , I'll listen to the car radio",positive
Are you ready to order ?,neutral
"Yes , I ’ ll have the Texas chili burger .",neutral
Would you like fries with that ?,neutral
"A large , with tons of ketchup .",neutral
And to drink ?,neutral
"I ’ ll have a diet coke , please .",neutral
Is this dine-in or take-out ?,neutral
"Take-out , please .",neutral
"Listen , Karen , I need your help . I don't know anyone here yet .",neutral
I'm glad to help you . What's wrong ?,positive
My mother-in-law just went into the hospital in L.A.Hank and I will be flying there tonight .,neutral
I'm sorry to hear it . What's wrong with her ?,negative
"Doctors aren't sure yet.But the real problem is Suzy . She has a bad cold , and we don't want to take her with us . But we don't know who can stay with her .",neutral
You need a babysitter .,neutral
"Yes , I'd ask Jill , the girl I've had before , but I need someone overnight.Maybe even for two nights .",neutral
I could have Suzy stay at my place .,neutral
"I don't want to do that to you , Karen .",neutral
Why not ?,neutral
Your own kids would get Suzy's cold . I think it would be better to have a good babysitter here . But I don't know who to ask . I need someone more mature than Jill . It might even be for two or three days .,neutral
"I know who we can ask . There is a girl I know , Sara Ralston.She is 17 , and she will usually take this kind of job . I know her from my church , and I trust her completely .",neutral
"I'd like to talk with her.This is short notice , I know . But Hank and I are leaving tonight .",neutral
I'll get you her number . I hope she can do it . She is very responsible .,neutral
I'm glad you know someone . I knew you would be the best person to ask about this . I don't want to insult Jill or her mother . I think Jill maybe could do it.But I'd rather have someone a little older .,positive
I'll go home and get Sara's number . I'll call her first myself .,neutral
Great . Then call me and let me know if she's free .,positive
"This sucks . I hate buying lingerie . Okay , just find something and get out of here . Alright , these are fine . Oh , no , don ’ t come over here , don ’ t come over here .",negative
"You look a little lost , can I help you ?",neutral
"Um , I ’ m just having a look around . It ’ s my girlfriend ’ s birthday tomorrow . I'm trying to find her something .",neutral
"Well , you can ’ t give her granny panties.Have you thought about getting her somesleepwear ? We ’ Ve got these lovely , silky nighties . Or , how about a nice panty-and and-bra set . Look , here ’ s a nice satin push-up bra , and you can choose a few different styles of undies to go with it .",neutral
Sure that ’ s fine.This is so awkward ... what ones do I pick ? What size is she ?,neutral
"Well , do you want a thong , some bikini briefs , maybe this nice pair of lacy boy shorts ?",neutral
"Just pick something and get the hell out of here.Um , I'll go with these two.This is mortifying . I just want to get this over with.She better thank me for this ...",neutral
"Here you are , sir . I ’ m sure she ’ ll enjoy them .",positive
Finally !,positive
"I ’ m sorry , sir . I ’ m going to have to take a look inside your bag .",neutral
Welcome to Al ’ s Garage . What seems to be the problem ?,neutral
No problem at all ! I am taking a long road trip and I want to make sure my car is in good mechanical condition .,neutral
Very wise decision . When was the last time you had a tune up ?,neutral
"Not that long ago , I think it was four months ago .",neutral
We usually recommend that you bring your car in every five thousand kilometers .,neutral
"Why ? I mean , what exactly do you do to a car that you need to check it so often ?",positive
"First of all , we change the motor oil and oil filter . If you don ’ t do this , it can cause your engine to wear faster and that means you would probably have to change the pistons and intake valves .",neutral
I see . What else ?,neutral
"We also check your spark plugs , fuel filter , and other oil levels such as hydraulic fluid . We also check the clutch and brakes to determine when you will need new ones .",neutral
"Ok , well , when you put it that way , it doesn ’ t seem like a waste of time and money .",neutral
"Trust me , regular tune ups will keep your car running smoothly and avoid break downs .",neutral
what do we need to get from the supermarket ?,neutral
"we need lots of things . I ’ ll make a list . We need a bag of sugar , a loaf of bread and a crate of beer .",neutral
a crate of beer ? Why do we need that ?,neutral
just joking . I would like to get a few bottles of beer though . We also need a liter of cooking oil .,neutral
we can buy a three-liter bottle . It works out cheaper per liter . We should buy a packet of butter and a few pints of milk too .,neutral
I ’ d like to get a jar of strawberry jam and a bottle of tomato ketchup . Do we need any meat ?,neutral
I think we should get half a kilo of minced beef and a few pork chops .,neutral
"ok . Let ’ s not forget fruit and vegetables . We need a bunch of bananas , a kilo of tomatoes and a bag of potatoes .",neutral
we should also get a tube of toothpaste and a bar of soap . Let ’ s get a tub of ice cream too . We can treat ourselves .,neutral
ok . We should get a few tins of tuna . Anything else ?,neutral
I ’ d like a few cans of coke . We also need a dozen eggs and half a dozen sausages .,neutral
let ’ s get a chunk of cheese too . Is that everything .,neutral
"I think so . I ’ Ve got the shopping list , so let ’ s go .",positive
"Honey , we are all out of wine and cheese . Do you mind running to the deli and picking up a few things ?",neutral
Can ’ t it wait ? I ’ m watching the game right now !,negative
Your friends and family are coming over tonight and we still need to get a lot of things .,neutral
Fine ! What do you need ?,negative
"OK , pick up some cured meats to go with the wine . Maybe a pound of polish sausages , ham , liverwurst , salami and any other cold cuts that are on sale . I think I saw a promotion for pastrami . Also get s",neutral
"Whoa wait a minute ! Isn ’ t that a bit too much ? I mean , how much is all of this going to cost !",neutral
"Never mind that.Get some dips as well . Get a jar of spinach and blue cheese dip and also some Tzatziki.If they have bean dip get that as well . Last but not least , get some pickles .",neutral
"Is that all , your majesty ?",neutral
Very funny ! Get a move on ! People will be here any minute .,neutral
Welcome to the National Post . How may I help you ?,neutral
"Hi , I would like to send this package to China , and these postcards as well .",neutral
Very well . You will need some stamps for the postcards and I need to weigh that package .,neutral
How much is this going to cost ?,neutral
"Well , it depends . Do you want to send it via priority , express or standard mail ?",neutral
What ’ s the difference ?,neutral
"Well , standard mail can take up to fifteen working days . Priority is a bit faster and will arrive in about five to eight working days . Express is the fastest , but it ’ s also the most expensive . It only takes three days and you can track your package online .",neutral
"I see . Well , there ’ s no rush . Please send it via priority mail . Please be extra careful , the contents of the package are fragile .",neutral
have you bought a present for jim ’ s birthday yet ?,neutral
"no , I haven ’ t . I can ’ t think of anything to get him .",neutral
I ’ m having the same problem . I want to get something really special . Jim always seem to know exactly what to get people as gifts .,neutral
I know . He bought me that beautiful sweater for my birthday . It was exactly what I wanted . And it fit me perfectly !,positive
he bought me an iron .,neutral
that doesn ’ t sound like a great present .,neutral
"maybe not , but my iron was getting old . In fact , it stopped working the week after jim bought me the new one . It ’ s as if he knew that my old iron would soon stop working !",neutral
"let ’ s think . He loves football , doesn ’ t he ? I saw signed photographs of famous footballers in a shop near hear . Let ’ s go and have a look . You know which team he supports , don ’ t you ?",neutral
"yes , I do . Let ’ s go . We should be able to find something suitable . We should get him something old ... something historic .",positive
"it ’ ll be an expensive present , but we can share the cost .",neutral
"I ’ ll be happy to get him something special , even if it coasts a little extra .",positive
yes . He always get us special gift . We should repay his kindness .,positive
"Honey , can you set the table ?",neutral
"Um , sure . What are we having for dinner ? Do I need to put out anything in particular ?",neutral
"Well , make sure to put out the pepper and salt shakers . I don ’ t know if your brother is coming tonight so set an extra place mat just in case .",neutral
"Ok , should I use the fancy silverware ?",neutral
"Yeah go ahead , forks , spoons and knives . I roasted some meat so be sure to put out some steak knives as well .",neutral
I ’ ll also set some cups and saucers for some coffee after dinner .,neutral
Honey ? Have you seen our soup bowls ?,neutral
They are in the cupboard where you keep the gravy boat and serving dishes . Just be careful because the wine glasses are also there .,neutral
Oops !,positive
"in China at least , coffee is often associated with an exotic , well-to-do bourgeois lifestyle . Coffee is often considered a hobby of the well-educated , middle-class people .",neutral
"maybe that's why some young chaps often spend a whole afternoon in a coffee bar , surfing the net or just typewriting something with laptop . While they are savoring a coffee at a leisured pace , they",neutral
"yes . Behind a lifestyle , there is a culture . Young people easily become blind worshippers of a Westernized life . While they may not really life coffee , they think it desirable and enviable to be lavish",neutral
"then what about tea ? We need to bear in mind in the first place that tea , rather than coffee , has been the most popular drink for the Chinese people .",neutral
"well . Tea represents another facet of popular culture . While a coffee bar is usually quiet and resonates with soft , elegant music , a teahouse is often a noisy , crowded , public space . People visit tea",neutral
"what a pity that the traditional teahouses , as depicted Lao She , keep fading away so quickly in this metropolis . It is not easy to find an old-fashioned teahouse that suits the ordinary people's spend",neutral
"well , that's true . In a sense , it is not so much what you drink that really counts , as where and how you drink .",neutral
"Hello , 332440 .",neutral
"Oh hello , Sally . This is Dave Thomson here . Could I speak to Jim please ?",neutral
I'm afraid he's not in at the moment Dave . He went out about an hour ago and he's not back yet .,negative
Any idea when he might be back ?,neutral
"Well , he shouldn't be long . He said he was just going to get some paint . But I wouldn't be surprised if he's stopped off at the pub on the way back .",neutral
"OK . well , tell him I've called , will you , and I'll try again later .",neutral
"All right . Goodbye , Dave .",positive
Thanks then Sally . Goodbye .,positive
pardon me . Could you please pass me the tissue ?,neutral
"sure , here you are .",positive
"thanks , I didn't expect the dish to be so spicy . Are you ok ?",positive
"yeah , I think the food is alright , it's not too spicy though it's a little salty for me . But you are Chinese , you should have known better .",neutral
"well , not every Chinese can handle spicy food in the way people from Sichuan and Cuizhou provinces can . Back where I come from , people don't eat a lot of papers and chilies .",neutral
"Oh , I see how this food can be really hard for you . I can sympathize with that . I stayed in Sichuan for a year . The food was difficult at the beginning . Every dish was so spicy . After a while , I got u",neutral
"yeah , you can increase you tolerance for spicy food , but so far , I haven't had the need or the opportunity . Every time I try spicy food , it is a total disaster for my nose and eyes .",neutral
"I completely understand . I didn't intend on liking spicy food at first either , but when you have no other choicest , you've got to adapt .",neutral
"yeah , I guess that's a typical example of when in Rome , do as the Romans do .",neutral
exactly .,positive
"my lease ends next month , so I have to find a new place .",neutral
I feel sorry for you . It's a jungle out there .,neutral
Do you know any places ?,neutral
well . I guess I can ask around to see if anyone's got a room or apartment available .,neutral
thank you . I think I should also have a look at the Internet to see if anyone's got a sublet .,positive
how much do are you looking to spend ?,neutral
"I can only afford about 1,000 yuan a month .",neutral
looks like you'll have to get a place in the suburbs .,neutral
"it doesn't matter , but it needs to be close to the subway or on a convenient bus route .",neutral
anything you need to have in the place ?,neutral
"I want a bedroom with full bath , and it'll be better if the bedroom is on the sunny side .",neutral
you can also check out university bulletin boards .,neutral
why ? Will those be students who are leaving ?,neutral
"not really , but landlords put up notices to attract students and they often have low rent .",neutral
thank you . I'll be sure to take a look .,positive
good luck .,positive
"May I see a hat , please ?",neutral
What size do you take ?,neutral
I'm sorry . I don't know .,neutral
I'll measure you . . . You take size 6 . What colour hat would you like ?,neutral
"Brown , please .",neutral
Here are some nice brown hats.Try this hat on.It ' s a very good one .,neutral
"Yes , I like this one.It goes very well with my coat . How much is it ?",positive
It's $ 9.95 . Do you want me to put it in a box ?,neutral
"that was a really good meal , Gordon .",positive
It sure was . I couldn't eat another bite .,positive
"well , it is getting pretty late . I think we should go home .",neutral
